card_id,name,url,status
370,Labyrinth Tank,https://yugioh-fm-db.pages.dev/cards/370/,OK
371,Sanga of the Thunder,https://yugioh-fm-db.pages.dev/cards/371/,OK
372,Kazejin,https://yugioh-fm-db.pages.dev/cards/372/,OK
373,Suijin,https://yugioh-fm-db.pages.dev/cards/373/,OK
374,Gate Guardian,https://yugioh-fm-db.pages.dev/cards/374/,OK
375,Dungeon Worm,https://yugioh-fm-db.pages.dev/cards/375/,OK
376,Monster Tamer,https://yugioh-fm-db.pages.dev/cards/376/,OK
377,Ryu-kishin Powered,https://yugioh-fm-db.pages.dev/cards/377/,OK
378,Swordstalker,https://yugioh-fm-db.pages.dev/cards/378/,OK
379,La Jinn the Mystical Genie,https://yugioh-fm-db.pages.dev/cards/379/,OK
380,Blue-eyes Ultimate Dragon,https://yugioh-fm-db.pages.dev/cards/380/,OK
381,Toon Alligator,https://yugioh-fm-db.pages.dev/cards/381/,OK
382,Rude Kaiser,https://yugioh-fm-db.pages.dev/cards/382/,OK
383,Parrot Dragon,https://yugioh-fm-db.pages.dev/cards/383/,OK
384,Dark Rabbit,https://yugioh-fm-db.pages.dev/cards/384/,OK
385,Bickuribox,https://yugioh-fm-db.pages.dev/cards/385/,OK
386,Harpie's Pet Dragon,https://yugioh-fm-db.pages.dev/cards/386/,OK
387,Mystic Lamp,https://yugioh-fm-db.pages.dev/cards/387/,OK
388,Pendulum Machine,https://yugioh-fm-db.pages.dev/cards/388/,OK
389,Giltia the D. Knight,https://yugioh-fm-db.pages.dev/cards/389/,OK
390,Launcher Spider,https://yugioh-fm-db.pages.dev/cards/390/,OK
391,Zoa,https://yugioh-fm-db.pages.dev/cards/391/,OK
392,Metalzoa,https://yugioh-fm-db.pages.dev/cards/392/,OK
393,Zone Eater,https://yugioh-fm-db.pages.dev/cards/393/,OK
394,Steel Scorpion,https://yugioh-fm-db.pages.dev/cards/394/,OK
395,Dancing Elf,https://yugioh-fm-db.pages.dev/cards/395/,OK
396,Ocubeam,https://yugioh-fm-db.pages.dev/cards/396/,OK
397,Leghul,https://yugioh-fm-db.pages.dev/cards/397/,OK
398,Ooguchi,https://yugioh-fm-db.pages.dev/cards/398/,OK
399,Swordsman from a Foreign Land,https://yugioh-fm-db.pages.dev/cards/399/,OK
400,Emperor of the Land and Sea,https://yugioh-fm-db.pages.dev/cards/400/,OK
401,Ushi Oni,https://yugioh-fm-db.pages.dev/cards/401/,OK
402,Monster Eye,https://yugioh-fm-db.pages.dev/cards/402/,OK
403,Leogun,https://yugioh-fm-db.pages.dev/cards/403/,OK
404,Tatsunootoshigo,https://yugioh-fm-db.pages.dev/cards/404/,OK
405,Saber Slasher,https://yugioh-fm-db.pages.dev/cards/405/,OK
406,Yaiba Robo,https://yugioh-fm-db.pages.dev/cards/406/,OK
407,Machine King,https://yugioh-fm-db.pages.dev/cards/407/,OK
408,Giant Mech-soldier,https://yugioh-fm-db.pages.dev/cards/408/,OK
409,Metal Dragon,https://yugioh-fm-db.pages.dev/cards/409/,OK
410,Mechanical Spider,https://yugioh-fm-db.pages.dev/cards/410/,OK
411,Bat,https://yugioh-fm-db.pages.dev/cards/411/,OK
412,Giga-tech Wolf,https://yugioh-fm-db.pages.dev/cards/412/,OK
413,Cyber Soldier,https://yugioh-fm-db.pages.dev/cards/413/,OK
414,Shovel Crusher,https://yugioh-fm-db.pages.dev/cards/414/,OK
415,Mechanicalchacer,https://yugioh-fm-db.pages.dev/cards/415/,OK
416,Blocker,https://yugioh-fm-db.pages.dev/cards/416/,OK
417,Blast Juggler,https://yugioh-fm-db.pages.dev/cards/417/,OK
418,Golgoil,https://yugioh-fm-db.pages.dev/cards/418/,OK
419,Giganto,https://yugioh-fm-db.pages.dev/cards/419/,OK
420,Cyber-Stein,https://yugioh-fm-db.pages.dev/cards/420/,OK
421,Cyber Commander,https://yugioh-fm-db.pages.dev/cards/421/,OK
422,Jinzo #7,https://yugioh-fm-db.pages.dev/cards/422/,OK
423,Dice Armadillo,https://yugioh-fm-db.pages.dev/cards/423/,OK
424,Sky Dragon,https://yugioh-fm-db.pages.dev/cards/424/,OK
425,Thunder Dragon,https://yugioh-fm-db.pages.dev/cards/425/,OK
426,Stone D.,https://yugioh-fm-db.pages.dev/cards/426/,OK
427,Kaiser Dragon,https://yugioh-fm-db.pages.dev/cards/427/,OK
428,Magician of Faith,https://yugioh-fm-db.pages.dev/cards/428/,OK
429,Goddess of Whim,https://yugioh-fm-db.pages.dev/cards/429/,OK
430,Water Magician,https://yugioh-fm-db.pages.dev/cards/430/,OK
431,Ice Water,https://yugioh-fm-db.pages.dev/cards/431/,OK
432,Waterdragon Fairy,https://yugioh-fm-db.pages.dev/cards/432/,OK
433,Ancient Elf,https://yugioh-fm-db.pages.dev/cards/433/,OK
434,Beautiful Beast Trainer,https://yugioh-fm-db.pages.dev/cards/434/,OK
435,Water Girl,https://yugioh-fm-db.pages.dev/cards/435/,OK
436,White Dolphin,https://yugioh-fm-db.pages.dev/cards/436/,OK
437,Deepsea Shark,https://yugioh-fm-db.pages.dev/cards/437/,OK
438,Metal Fish,https://yugioh-fm-db.pages.dev/cards/438/,OK
439,Bottom Dweller,https://yugioh-fm-db.pages.dev/cards/439/,OK
440,7 Colored Fish,https://yugioh-fm-db.pages.dev/cards/440/,OK
441,Mech Bass,https://yugioh-fm-db.pages.dev/cards/441/,OK
442,Aqua Dragon,https://yugioh-fm-db.pages.dev/cards/442/,OK
443,Sea King Dragon,https://yugioh-fm-db.pages.dev/cards/443/,OK
444,Turu-Purun,https://yugioh-fm-db.pages.dev/cards/444/,OK
445,Guardian of the Sea,https://yugioh-fm-db.pages.dev/cards/445/,OK
446,Aqua Snake,https://yugioh-fm-db.pages.dev/cards/446/,OK
447,Giant Red Seasnake,https://yugioh-fm-db.pages.dev/cards/447/,OK
448,Spike Seadra,https://yugioh-fm-db.pages.dev/cards/448/,OK
449,"30,000-Year White Turtle",https://yugioh-fm-db.pages.dev/cards/449/,OK
450,Kappa Avenger,https://yugioh-fm-db.pages.dev/cards/450/,OK
451,Kanikabuto,https://yugioh-fm-db.pages.dev/cards/451/,OK
452,Zarigun,https://yugioh-fm-db.pages.dev/cards/452/,OK
453,Millennium Golem,https://yugioh-fm-db.pages.dev/cards/453/,OK
454,Destroyer Golem,https://yugioh-fm-db.pages.dev/cards/454/,OK
455,Barrel Rock,https://yugioh-fm-db.pages.dev/cards/455/,OK
456,Minomushi Warrior,https://yugioh-fm-db.pages.dev/cards/456/,OK
457,Stone Ghost,https://yugioh-fm-db.pages.dev/cards/457/,OK
458,Kaminari Attack,https://yugioh-fm-db.pages.dev/cards/458/,OK
459,Tripwire Beast,https://yugioh-fm-db.pages.dev/cards/459/,OK
460,Bolt Escargot,https://yugioh-fm-db.pages.dev/cards/460/,OK
461,Bolt Penguin,https://yugioh-fm-db.pages.dev/cards/461/,OK
462,The Immortal of Thunder,https://yugioh-fm-db.pages.dev/cards/462/,OK
463,Electric Snake,https://yugioh-fm-db.pages.dev/cards/463/,OK
464,Wing Eagle,https://yugioh-fm-db.pages.dev/cards/464/,OK
465,Punished Eagle,https://yugioh-fm-db.pages.dev/cards/465/,OK
466,Skull Red Bird,https://yugioh-fm-db.pages.dev/cards/466/,OK
467,Crimson Sunbird,https://yugioh-fm-db.pages.dev/cards/467/,OK
468,Queen Bird,https://yugioh-fm-db.pages.dev/cards/468/,OK
469,Armed Ninja,https://yugioh-fm-db.pages.dev/cards/469/,OK
470,Magical Ghost,https://yugioh-fm-db.pages.dev/cards/470/,OK
471,Soul Hunter,https://yugioh-fm-db.pages.dev/cards/471/,OK
472,Air Eater,https://yugioh-fm-db.pages.dev/cards/472/,OK
473,Vermillion Sparrow,https://yugioh-fm-db.pages.dev/cards/473/,OK
474,Sea Kamen,https://yugioh-fm-db.pages.dev/cards/474/,OK
475,Sinister Serpent,https://yugioh-fm-db.pages.dev/cards/475/,OK
476,Ganigumo,https://yugioh-fm-db.pages.dev/cards/476/,OK
477,Alinsection,https://yugioh-fm-db.pages.dev/cards/477/,OK
478,Insect Soldiers of the Sky,https://yugioh-fm-db.pages.dev/cards/478/,OK
479,Cockroach Knight,https://yugioh-fm-db.pages.dev/cards/479/,OK
480,Kuwagata a,https://yugioh-fm-db.pages.dev/cards/480/,OK
481,Burglar,https://yugioh-fm-db.pages.dev/cards/481/,OK
482,Pragtical,https://yugioh-fm-db.pages.dev/cards/482/,OK
483,Garvas,https://yugioh-fm-db.pages.dev/cards/483/,OK
484,Ameba,https://yugioh-fm-db.pages.dev/cards/484/,OK
485,Korogashi,https://yugioh-fm-db.pages.dev/cards/485/,OK
486,Boo Koo,https://yugioh-fm-db.pages.dev/cards/486/,OK
487,Flower Wolf,https://yugioh-fm-db.pages.dev/cards/487/,OK
488,Rainbow Flower,https://yugioh-fm-db.pages.dev/cards/488/,OK
489,Barrel Lily,https://yugioh-fm-db.pages.dev/cards/489/,OK
490,Needle Ball,https://yugioh-fm-db.pages.dev/cards/490/,OK
491,Peacock,https://yugioh-fm-db.pages.dev/cards/491/,OK
492,Hoshiningen,https://yugioh-fm-db.pages.dev/cards/492/,OK
493,Maha Vailo,https://yugioh-fm-db.pages.dev/cards/493/,OK
494,Rainbow Marine Mermaid,https://yugioh-fm-db.pages.dev/cards/494/,OK
495,Musician King,https://yugioh-fm-db.pages.dev/cards/495/,OK
496,Wilmee,https://yugioh-fm-db.pages.dev/cards/496/,OK
497,Yado Karu,https://yugioh-fm-db.pages.dev/cards/497/,OK
498,Morinphen,https://yugioh-fm-db.pages.dev/cards/498/,OK
499,Kattapillar,https://yugioh-fm-db.pages.dev/cards/499/,OK
500,Dragon Seeker,https://yugioh-fm-db.pages.dev/cards/500/,OK
501,Man-eater Bug,https://yugioh-fm-db.pages.dev/cards/501/,OK
502,D. Human,https://yugioh-fm-db.pages.dev/cards/502/,OK
503,Turtle Raccoon,https://yugioh-fm-db.pages.dev/cards/503/,OK
504,Fungi of the Musk,https://yugioh-fm-db.pages.dev/cards/504/,OK
505,Prisman,https://yugioh-fm-db.pages.dev/cards/505/,OK
506,Gale Dogra,https://yugioh-fm-db.pages.dev/cards/506/,OK
507,Crazy Fish,https://yugioh-fm-db.pages.dev/cards/507/,OK
508,Cyber Saurus,https://yugioh-fm-db.pages.dev/cards/508/,OK
509,Bracchio-raidus,https://yugioh-fm-db.pages.dev/cards/509/,OK
510,Laughing Flower,https://yugioh-fm-db.pages.dev/cards/510/,OK
511,Bean Soldier,https://yugioh-fm-db.pages.dev/cards/511/,OK
512,Cannon Soldier,https://yugioh-fm-db.pages.dev/cards/512/,OK
513,Guardian of the Throne Room,https://yugioh-fm-db.pages.dev/cards/513/,OK
514,Brave Scizzar,https://yugioh-fm-db.pages.dev/cards/514/,OK
515,The Statue of Easter Island,https://yugioh-fm-db.pages.dev/cards/515/,OK
516,Muka Muka,https://yugioh-fm-db.pages.dev/cards/516/,OK
517,Sand Stone,https://yugioh-fm-db.pages.dev/cards/517/,OK
518,Boulder Tortoise,https://yugioh-fm-db.pages.dev/cards/518/,OK
519,Fire Kraken,https://yugioh-fm-db.pages.dev/cards/519/,OK
520,Turtle Bird,https://yugioh-fm-db.pages.dev/cards/520/,OK
521,Skullbird,https://yugioh-fm-db.pages.dev/cards/521/,OK
522,Monstrous Bird,https://yugioh-fm-db.pages.dev/cards/522/,OK
523,The Bistro Butcher,https://yugioh-fm-db.pages.dev/cards/523/,OK
524,Star Boy,https://yugioh-fm-db.pages.dev/cards/524/,OK
525,Spirit of the Mountain,https://yugioh-fm-db.pages.dev/cards/525/,OK
526,Neck Hunter,https://yugioh-fm-db.pages.dev/cards/526/,OK
527,Milus Radiant,https://yugioh-fm-db.pages.dev/cards/527/,OK
528,Togex,https://yugioh-fm-db.pages.dev/cards/528/,OK
529,Flame Cerebrus,https://yugioh-fm-db.pages.dev/cards/529/,OK
530,Eldeen,https://yugioh-fm-db.pages.dev/cards/530/,OK
531,Mystical Sand,https://yugioh-fm-db.pages.dev/cards/531/,OK
532,Gemini Elf,https://yugioh-fm-db.pages.dev/cards/532/,OK
533,Kwagar Hercules,https://yugioh-fm-db.pages.dev/cards/533/,OK
534,Minar,https://yugioh-fm-db.pages.dev/cards/534/,OK
535,Kamakiriman,https://yugioh-fm-db.pages.dev/cards/535/,OK
536,Mechaleon,https://yugioh-fm-db.pages.dev/cards/536/,OK
537,Mega Thunderball,https://yugioh-fm-db.pages.dev/cards/537/,OK
538,Niwatori,https://yugioh-fm-db.pages.dev/cards/538/,OK
539,Corroding Shark,https://yugioh-fm-db.pages.dev/cards/539/,OK
540,Skelengel,https://yugioh-fm-db.pages.dev/cards/540/,OK
541,Hane-Hane,https://yugioh-fm-db.pages.dev/cards/541/,OK
542,Misairuzame,https://yugioh-fm-db.pages.dev/cards/542/,OK
543,Tongyo,https://yugioh-fm-db.pages.dev/cards/543/,OK
544,Dharma Cannon,https://yugioh-fm-db.pages.dev/cards/544/,OK
545,Skelgon,https://yugioh-fm-db.pages.dev/cards/545/,OK
546,Wow Warrior,https://yugioh-fm-db.pages.dev/cards/546/,OK
547,Griggle,https://yugioh-fm-db.pages.dev/cards/547/,OK
548,Bone Mouse,https://yugioh-fm-db.pages.dev/cards/548/,OK
549,Frog The Jam,https://yugioh-fm-db.pages.dev/cards/549/,OK
550,Behegon,https://yugioh-fm-db.pages.dev/cards/550/,OK
551,Dark Elf,https://yugioh-fm-db.pages.dev/cards/551/,OK
552,Winged Dragon #2,https://yugioh-fm-db.pages.dev/cards/552/,OK
553,Mushroom Man #2,https://yugioh-fm-db.pages.dev/cards/553/,OK
554,Lava Battleguard,https://yugioh-fm-db.pages.dev/cards/554/,OK
555,Tyhone #2,https://yugioh-fm-db.pages.dev/cards/555/,OK
556,The Wandering Doomed,https://yugioh-fm-db.pages.dev/cards/556/,OK
557,Steel Ogre Grotto #1,https://yugioh-fm-db.pages.dev/cards/557/,OK
558,Pot the Trick,https://yugioh-fm-db.pages.dev/cards/558/,OK
559,Oscillo Hero,https://yugioh-fm-db.pages.dev/cards/559/,OK
560,Invader from Another Dimension,https://yugioh-fm-db.pages.dev/cards/560/,OK
561,Lesser Dragon,https://yugioh-fm-db.pages.dev/cards/561/,OK
562,Needle Worm,https://yugioh-fm-db.pages.dev/cards/562/,OK
563,Wretched Ghost of the Attic,https://yugioh-fm-db.pages.dev/cards/563/,OK
564,Great Mammoth of Goldfine,https://yugioh-fm-db.pages.dev/cards/564/,OK
565,Man-eating Black Shark,https://yugioh-fm-db.pages.dev/cards/565/,OK
566,Yormungarde,https://yugioh-fm-db.pages.dev/cards/566/,OK
567,Darkworld Thorns,https://yugioh-fm-db.pages.dev/cards/567/,OK
568,Anthrosaurus,https://yugioh-fm-db.pages.dev/cards/568/,OK
569,Drooling Lizard,https://yugioh-fm-db.pages.dev/cards/569/,OK
570,Trakadon,https://yugioh-fm-db.pages.dev/cards/570/,OK
571,B. Dragon Jungle King,https://yugioh-fm-db.pages.dev/cards/571/,OK
572,Empress Judge,https://yugioh-fm-db.pages.dev/cards/572/,OK
573,Little D,https://yugioh-fm-db.pages.dev/cards/573/,OK
574,Witch of the Black Forest,https://yugioh-fm-db.pages.dev/cards/574/,OK
575,Ancient One of the Deep Forest,https://yugioh-fm-db.pages.dev/cards/575/,OK
576,Giant Scorpion of the Tundra,https://yugioh-fm-db.pages.dev/cards/576/,OK
577,Crow Goblin,https://yugioh-fm-db.pages.dev/cards/577/,OK
578,Leo Wizard,https://yugioh-fm-db.pages.dev/cards/578/,OK
579,Abyss Flower,https://yugioh-fm-db.pages.dev/cards/579/,OK
580,Patrol Robo,https://yugioh-fm-db.pages.dev/cards/580/,OK
581,Takuhee,https://yugioh-fm-db.pages.dev/cards/581/,OK
582,Dark Witch,https://yugioh-fm-db.pages.dev/cards/582/,OK
583,Weather Report,https://yugioh-fm-db.pages.dev/cards/583/,OK
584,Binding Chain,https://yugioh-fm-db.pages.dev/cards/584/,OK
585,Mechanical Snail,https://yugioh-fm-db.pages.dev/cards/585/,OK
586,Greenkappa,https://yugioh-fm-db.pages.dev/cards/586/,OK
587,Mon Larvas,https://yugioh-fm-db.pages.dev/cards/587/,OK
588,Living Vase,https://yugioh-fm-db.pages.dev/cards/588/,OK
589,Tentacle Plant,https://yugioh-fm-db.pages.dev/cards/589/,OK
590,Beaked Snake,https://yugioh-fm-db.pages.dev/cards/590/,OK
591,Morphing Jar,https://yugioh-fm-db.pages.dev/cards/591/,OK
592,Muse-A,https://yugioh-fm-db.pages.dev/cards/592/,OK
593,Giant Turtle Who Feeds on Flames,https://yugioh-fm-db.pages.dev/cards/593/,OK
594,Rose Spectre of Dunn,https://yugioh-fm-db.pages.dev/cards/594/,OK
595,Fiend Refrection #1,https://yugioh-fm-db.pages.dev/cards/595/,OK
596,Ghoul with an Appetite,https://yugioh-fm-db.pages.dev/cards/596/,OK
597,Pale Beast,https://yugioh-fm-db.pages.dev/cards/597/,OK
598,Little Chimera,https://yugioh-fm-db.pages.dev/cards/598/,OK
599,Violent Rain,https://yugioh-fm-db.pages.dev/cards/599/,OK
600,Key Mace #2,https://yugioh-fm-db.pages.dev/cards/600/,OK
601,Tenderness,https://yugioh-fm-db.pages.dev/cards/601/,OK
602,Penguin Soldier,https://yugioh-fm-db.pages.dev/cards/602/,OK
603,Fairy Dragon,https://yugioh-fm-db.pages.dev/cards/603/,OK
604,Obese Marmot of Nefariousness,https://yugioh-fm-db.pages.dev/cards/604/,OK
605,Liquid Beast,https://yugioh-fm-db.pages.dev/cards/605/,OK
606,Twin Long Rods #2,https://yugioh-fm-db.pages.dev/cards/606/,OK
607,Great Bill,https://yugioh-fm-db.pages.dev/cards/607/,OK
608,Shining Friendship,https://yugioh-fm-db.pages.dev/cards/608/,OK
609,Bladefly,https://yugioh-fm-db.pages.dev/cards/609/,OK
610,Electric Lizard,https://yugioh-fm-db.pages.dev/cards/610/,OK
611,Hiro's Shadow Scout,https://yugioh-fm-db.pages.dev/cards/611/,OK
612,Lady of Faith,https://yugioh-fm-db.pages.dev/cards/612/,OK
613,Twin-headed Thunder Dragon,https://yugioh-fm-db.pages.dev/cards/613/,OK
614,Hunter Spider,https://yugioh-fm-db.pages.dev/cards/614/,OK
615,Armored Starfish,https://yugioh-fm-db.pages.dev/cards/615/,OK
616,Hourglass of Courage,https://yugioh-fm-db.pages.dev/cards/616/,OK
617,Marine Beast,https://yugioh-fm-db.pages.dev/cards/617/,OK
618,Warrior of Tradition,https://yugioh-fm-db.pages.dev/cards/618/,OK
619,Rock Spirit,https://yugioh-fm-db.pages.dev/cards/619/,OK
620,Snakeyashi,https://yugioh-fm-db.pages.dev/cards/620/,OK
621,Succubus Knight,https://yugioh-fm-db.pages.dev/cards/621/,OK
622,Ill Witch,https://yugioh-fm-db.pages.dev/cards/622/,OK
623,The Thing That Hides in the Mud,https://yugioh-fm-db.pages.dev/cards/623/,OK
624,High Tide Gyojin,https://yugioh-fm-db.pages.dev/cards/624/,OK
625,Fairy of the Fountain,https://yugioh-fm-db.pages.dev/cards/625/,OK
626,Amazon of the Seas,https://yugioh-fm-db.pages.dev/cards/626/,OK
627,Nekogal #2,https://yugioh-fm-db.pages.dev/cards/627/,OK
628,Witch's Apprentice,https://yugioh-fm-db.pages.dev/cards/628/,OK
629,Armored Rat,https://yugioh-fm-db.pages.dev/cards/629/,OK
630,Ancient Lizard Warrior,https://yugioh-fm-db.pages.dev/cards/630/,OK
631,Maiden of the Moonlight,https://yugioh-fm-db.pages.dev/cards/631/,OK
632,Stone Ogre Grotto,https://yugioh-fm-db.pages.dev/cards/632/,OK
633,Winged Egg of New Life,https://yugioh-fm-db.pages.dev/cards/633/,OK
634,Night Lizard,https://yugioh-fm-db.pages.dev/cards/634/,OK
635,Queen's Double,https://yugioh-fm-db.pages.dev/cards/635/,OK
636,Blue-winged Crown,https://yugioh-fm-db.pages.dev/cards/636/,OK
637,Trent,https://yugioh-fm-db.pages.dev/cards/637/,OK
638,Queen of Autumn Leaves,https://yugioh-fm-db.pages.dev/cards/638/,OK
639,Amphibious Bugroth,https://yugioh-fm-db.pages.dev/cards/639/,OK
640,Acid Crawler,https://yugioh-fm-db.pages.dev/cards/640/,OK
641,Invader of the Throne,https://yugioh-fm-db.pages.dev/cards/641/,OK
642,Mystical Sheep #1,https://yugioh-fm-db.pages.dev/cards/642/,OK
643,Disk Magician,https://yugioh-fm-db.pages.dev/cards/643/,OK
644,Flame Viper,https://yugioh-fm-db.pages.dev/cards/644/,OK
645,Royal Guard,https://yugioh-fm-db.pages.dev/cards/645/,OK
646,Gruesome Goo,https://yugioh-fm-db.pages.dev/cards/646/,OK
647,Hyosube,https://yugioh-fm-db.pages.dev/cards/647/,OK
648,Machine Attacker,https://yugioh-fm-db.pages.dev/cards/648/,OK
649,Hibikime,https://yugioh-fm-db.pages.dev/cards/649/,OK
650,Whiptail Crow,https://yugioh-fm-db.pages.dev/cards/650/,OK
651,Kunai with Chain,https://yugioh-fm-db.pages.dev/cards/651/,OK
652,Magical Labyrinth,https://yugioh-fm-db.pages.dev/cards/652/,OK
653,Warrior Elimination,https://yugioh-fm-db.pages.dev/cards/653/,OK
654,Salamandra,https://yugioh-fm-db.pages.dev/cards/654/,OK
655,Cursebreaker,https://yugioh-fm-db.pages.dev/cards/655/,OK
656,Eternal Rest,https://yugioh-fm-db.pages.dev/cards/656/,OK
657,Megamorph,https://yugioh-fm-db.pages.dev/cards/657/,OK
658,Metalmorph,https://yugioh-fm-db.pages.dev/cards/658/,OK
659,Winged Trumpeter,https://yugioh-fm-db.pages.dev/cards/659/,OK
660,Stain Storm,https://yugioh-fm-db.pages.dev/cards/660/,OK
661,Crush Card,https://yugioh-fm-db.pages.dev/cards/661/,OK
662,Eradicating Aerosol,https://yugioh-fm-db.pages.dev/cards/662/,OK
663,Breath of Light,https://yugioh-fm-db.pages.dev/cards/663/,OK
664,Eternal Draught,https://yugioh-fm-db.pages.dev/cards/664/,OK
665,Curse of Millennium Shield,https://yugioh-fm-db.pages.dev/cards/665/,OK
666,Yamadron Ritual,https://yugioh-fm-db.pages.dev/cards/666/,OK
668,Bright Castle,https://yugioh-fm-db.pages.dev/cards/668/,OK
669,Shadow Spell,https://yugioh-fm-db.pages.dev/cards/669/,OK
670,Black Luster Ritual,https://yugioh-fm-db.pages.dev/cards/670/,OK
671,Zera Ritual,https://yugioh-fm-db.pages.dev/cards/671/,OK
672,Harpie's Feather Duster,https://yugioh-fm-db.pages.dev/cards/672/,OK
673,War-lion Ritual,https://yugioh-fm-db.pages.dev/cards/673/,OK
674,Beastry Mirror Ritual,https://yugioh-fm-db.pages.dev/cards/674/,OK
675,Ultimate Dragon,https://yugioh-fm-db.pages.dev/cards/675/,OK
676,Commencement Dance,https://yugioh-fm-db.pages.dev/cards/676/,OK
677,Hamburger Recipe,https://yugioh-fm-db.pages.dev/cards/677/,OK
678,Revival of Sennen Genjin,https://yugioh-fm-db.pages.dev/cards/678/,OK
679,Novox's Prayer,https://yugioh-fm-db.pages.dev/cards/679/,OK
680,Curse of Tri-Horned Dragon,https://yugioh-fm-db.pages.dev/cards/680/,OK
681,House of Adhesive Tape,https://yugioh-fm-db.pages.dev/cards/681/,OK
682,Eatgaboon,https://yugioh-fm-db.pages.dev/cards/682/,OK
683,Bear Trap,https://yugioh-fm-db.pages.dev/cards/683/,OK
684,Invisible Wire,https://yugioh-fm-db.pages.dev/cards/684/,OK
685,Acid Trap Hole,https://yugioh-fm-db.pages.dev/cards/685/,OK
686,Widespread Ruin,https://yugioh-fm-db.pages.dev/cards/686/,OK
687,Goblin Fan,https://yugioh-fm-db.pages.dev/cards/687/,OK
688,Bad Reaction to Simochi,https://yugioh-fm-db.pages.dev/cards/688/,OK
689,Reverse Trap,https://yugioh-fm-db.pages.dev/cards/689/,OK
690,Fake Trap,https://yugioh-fm-db.pages.dev/cards/690/,OK
691,Revived of Serpent Night Dragon,https://yugioh-fm-db.pages.dev/cards/691/,OK
692,Turtle Oath,https://yugioh-fm-db.pages.dev/cards/692/,OK
693,Contruct of Mask,https://yugioh-fm-db.pages.dev/cards/693/,OK
694,Resurrection of Chakra,https://yugioh-fm-db.pages.dev/cards/694/,OK
695,Puppet Ritual,https://yugioh-fm-db.pages.dev/cards/695/,OK
697,Garma Sword Oath,https://yugioh-fm-db.pages.dev/cards/697/,OK
698,Cosmo Queen's Prayer,https://yugioh-fm-db.pages.dev/cards/698/,OK
699,Revival of Skeleton Rider,https://yugioh-fm-db.pages.dev/cards/699/,OK
700,Fortress Whale's Oath,https://yugioh-fm-db.pages.dev/cards/700/,OK
701,Performance of Sword,https://yugioh-fm-db.pages.dev/cards/701/,OK
703,Sengenjin,https://yugioh-fm-db.pages.dev/cards/703/,OK
704,Skull Guardian,https://yugioh-fm-db.pages.dev/cards/704/,OK
705,Tri-horned Dragon,https://yugioh-fm-db.pages.dev/cards/705/,OK
706,Serpent Night Dragon,https://yugioh-fm-db.pages.dev/cards/706/,OK
707,Skull Knight,https://yugioh-fm-db.pages.dev/cards/707/,OK
708,Cosmo Queen,https://yugioh-fm-db.pages.dev/cards/708/,OK
709,Chakra,https://yugioh-fm-db.pages.dev/cards/709/,OK
710,Crab Turtle,https://yugioh-fm-db.pages.dev/cards/710/,OK
711,Mikazukinoyaiba,https://yugioh-fm-db.pages.dev/cards/711/,OK
712,Meteor Dragon,https://yugioh-fm-db.pages.dev/cards/712/,OK
713,Meteor B. Dragon,https://yugioh-fm-db.pages.dev/cards/713/,OK
714,Firewing Pegasus,https://yugioh-fm-db.pages.dev/cards/714/,OK
715,Psycho-Puppet,https://yugioh-fm-db.pages.dev/cards/715/,OK
716,Garma Sword,https://yugioh-fm-db.pages.dev/cards/716/,OK
717,Javelin Beetle,https://yugioh-fm-db.pages.dev/cards/717/,OK
718,Fortress Whale,https://yugioh-fm-db.pages.dev/cards/718/,OK
719,Dokurorider,https://yugioh-fm-db.pages.dev/cards/719/,OK
